Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
16;5,516602;-0,3975;0,0669;0,0527;-0,67;0,59;0,14;0;-0,6133;-0,5735;-12,74;32,89;-3,61;-0,2987;0,9393;0,0311;-49,9311;-33,3967;82,8095;-0,3163;0,9894;0,0684;-49,9311;-33,3967;82,8095;0,0162;0,9690;0,2777;-5,6151;-3,0940;-5,3623;0,0097;0,9705;0,3418;-5,6151;-3,0940;-5,3623
17;5,544341;-0,3904;0,0667;0,05;-1;1,4;0,6;0;-0,6118;-0,5684;-12,24;37,01;-2,63;-0,2987;0,9393;0,0314;-50,1775;-33,6992;82,5297;-0,3164;0,9896;0,0684;-50,1775;-33,6992;82,5297;0,0162;0,9691;0,2777;-5,9167;-2,5072;-7,2715;0,0102;0,9711;0,3418;-5,9167;-2,5072;-7,2715
18;5,572109;-0,3975;0,0686;0,0547;0,2;2,15;0,45;0;-0,6338;-0,5374;-11,98;39,99;-1,53;-0,2988;0,9395;0,0314;-50,5831;-34,0224;82,1299;-0,3165;0,9901;0,0681;-50,5831;-34,0224;82,1299;0,0162;0,9695;0,2778;-5,6471;-2,0530;-9,2508;0,0105;0,9713;0,3419;-5,6471;-2,0530;-9,2508
19;5,599776;-0,3984;0,0784;0,05;-0,31;2,03;0,77;0;-0,614;-0,5322;-9,55;26,91;-2,31;-0,2989;0,9398;0,0315;-50,6722;-33,9849;82,0310;-0,3166;0,9904;0,0681;-50,6722;-33,9849;82,0310;0,0168;0,9706;0,2781;-5,3411;-1,8756;-13,1526;0,0110;0,9722;0,3422;-5,3411;-1,8756;-13,1526
20;5,627797;-0,4028;0,0801;0,0383;0,03;2,54;0,37;0;-0,6001;-0,5188;-9,56;16,02;-2,02;-0,2987;0,9400;0,0312;-50,6276;-33,8814;82,0142;-0,3164;0,9906;0,0679;-50,6276;-33,8814;82,0142;0,0175;0,9707;0,2784;-5,2003;-2,2946;-17,4125;0,0109;0,9725;0,3424;-5,2003;-2,2946;-17,4125
21;5,655557;-0,4084;0,0806;0,0391;0,09;0,47;-0,99;0;-0,6108;-0,5471;-13,28;21,14;-0,06;-0,2987;0,9401;0,0313;-50,7658;-33,7714;82,1581;-0,3162;0,9908;0,0679;-50,7658;-33,7714;82,1581;0,0189;0,9705;0,2783;-5,0337;-2,4779;-20,3372;0,0120;0,9723;0,3423;-5,0337;-2,4779;-20,3372
22;5,683595;-0,3977;0,0669;0,042;-1,56;-1,6;0,25;0;-0,6191;-0,5212;-10,26;26,31;-0,69;-0,2988;0,9401;0,0312;-50,9006;-33,6417;82,3564;-0,3162;0,9909;0,0677;-50,9006;-33,6417;82,3564;0,0192;0,9705;0,2782;-4,7969;-2,5414;-21,4883;0,0121;0,9720;0,3422;-4,7969;-2,5414;-21,4883
23;5,711417;-0,3994;0,0686;0,0488;-1,81;2,35;0,37;0;-0,6155;-0,5149;-8,46;24,95;-2,33;-0,2989;0,9403;0,0314;-51,2109;-33,2917;82,2878;-0,3159;0,9913;0,0678;-51,2109;-33,2917;82,2878;0,0192;0,9703;0,2782;-4,8977;-2,4798;-21,8170;0,0122;0,9720;0,3422;-4,8977;-2,4798;-21,8170
24;5,739566;-0,3967;0,0679;0,0574;-2,53;3,45;0,74;0;-0,6033;-0,4917;-8,66;7,34;-2,75;-0,2988;0,9408;0,0314;-51,2583;-33,2895;82,2151;-0,3157;0,9918;0,0678;-51,2583;-33,2895;82,2151;0,0190;0,9703;0,2781;-4,9065;-2,4519;-21,8148;0,0121;0,9719;0,3422;-4,9065;-2,4519;-21,8148
25;5,766989;-0,4045;0,0696;0,0503;-1,19;-0,12;1;0;-0,5916;-0,5039;-7,93;3,73;-2,46;-0,2984;0,9411;0,0313;-51,2685;-33,2819;82,1396;-0,3154;0,9922;0,0676;-51,2685;-33,2819;82,1396;0,0188;0,9703;0,2780;-4,9170;-2,4617;-21,8404;0,0119;0,9719;0,3421;-4,9170;-2,4617;-21,8404
26;5,794858;-0,3887;0,0693;0,0576;-1,81;-1,48;1,67;0;-0,606;-0,4878;-8,65;13,33;-1,88;-0,2980;0,9417;0,0310;-51,2666;-33,2512;82,2114;-0,3149;0,9928;0,0673;-51,2666;-33,2512;82,2114;0,0188;0,9703;0,2778;-4,9021;-2,4708;-21,9122;0,0118;0,9719;0,3419;-4,9021;-2,4708;-21,9122
27;5,822748;-0,3816;0,0684;0,0593;-1,58;0,82;1,38;0;-0,6106;-0,4727;-12,92;19,21;-5,74;-0,2976;0,9425;0,0308;-51,2490;-32,7929;82,3686;-0,3142;0,9936;0,0672;-51,2490;-32,7929;82,3686;0,0188;0,9705;0,2779;-4,8854;-2,4457;-21,9692;0,0119;0,9720;0,3420;-4,8854;-2,4457;-21,9692
28;5,850555;-0,3889;0,0691;0,0566;-1,76;4,68;0,97;0;-0,6118;-0,4717;-9,44;21,97;-6,16;-0,2973;0,9434;0,0307;-51,2170;-32,3008;82,4783;-0,3137;0,9945;0,0673;-51,2170;-32,3008;82,4783;0,0187;0,9706;0,2778;-4,7444;-2,3524;-22,2469;0,0118;0,9721;0,3419;-4,7444;-2,3524;-22,2469
29;5,878518;-0,3906;0,0708;0,0637;-1,76;3,03;1,33;0;-0,6018;-0,4482;-10,78;17,34;-8,58;-0,2972;0,9437;0,0306;-51,2297;-32,2305;82,4473;-0,3135;0,9948;0,0672;-51,2297;-32,2305;82,4473;0,0183;0,9708;0,2775;-4,4403;-2,0313;-23,3021;0,0118;0,9720;0,3417;-4,4403;-2,0313;-23,3021
30;5,906348;-0,3972;0,0837;0,0613;-1,02;1,1;0,63;0;-0,6033;-0,4287;-10,54;10,82;-8,4;-0,2972;0,9439;0,0306;-51,2997;-32,1983;82,3437;-0,3134;0,9950;0,0671;-51,2997;-32,1983;82,3437;0,0181;0,9709;0,2771;-4,5182;-1,7482;-25,2786;0,0117;0,9723;0,3413;-4,5182;-1,7482;-25,2786
31;5,934209;-0,3928;0,0776;0,0623;-0,26;0,73;0,27;0;-0,5916;-0,4155;-11,91;2,4;-8,28;-0,2971;0,9440;0,0306;-51,3275;-32,0994;82,2060;-0,3133;0,9951;0,0670;-51,3275;-32,0994;82,2060;0,0180;0,9710;0,2766;-4,6111;-1,3699;-26,8176;0,0120;0,9726;0,3409;-4,6111;-1,3699;-26,8176
32;5,965021;-0,3865;0,0681;0,0588;-0,79;1,27;0,62;0;-0,5825;-0,4583;-10,06;-4,69;-10,38;-0,2972;0,9443;0,0305;-51,3265;-31,9780;82,1539;-0,3133;0,9954;0,0670;-51,3265;-31,9780;82,1539;0,0178;0,9717;0,2759;-4,7378;-1,1621;-28,1899;0,0120;0,9735;0,3401;-4,7378;-1,1621;-28,1899
33;5,993274;-0,3882;0,0723;0,0537;-0,98;1,5;0,07;0;-0,5784;-0,4521;-10,44;-4,25;-13,55;-0,2973;0,9443;0,0303;-51,3984;-31,3011;81,8177;-0,3129;0,9954;0,0669;-51,3984;-31,3011;81,8177;0,0171;0,9724;0,2748;-5,0986;-1,0887;-28,7200;0,0113;0,9747;0,3390;-5,0986;-1,0887;-28,7200
34;6,02464;-0,3828;0,0708;0,0632;-1,76;2,07;1,18;0;-0,5645;-0,4446;-6,78;-5,32;-14,45;-0,2977;0,9442;0,0300;-51,1862;-30,4623;81,6120;-0,3129;0,9952;0,0670;-51,1862;-30,4623;81,6120;0,0165;0,9731;0,2736;-5,2819;-1,1546;-28,6094;0,0106;0,9755;0,3379;-5,2819;-1,1546;-28,6094
