Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
16;5,666433;-0,0354;-0,03;-0,0112;-9,36;1,08;-8,28;0;0,0061;0,0076;-8,17;-1,31;-1,4;-0,4516;0,8244;0,1299;0,3789;-15,0004;8,3105;-0,4649;0,8195;0,1930;0,3789;-15,0004;8,3105;-0,1078;0,8475;0,0305;-27,6498;-36,7385;-23,6131;-0,1466;0,8738;0,0762;-27,6498;-36,7385;-23,6131
17;5,694253;-0,0249;-0,0317;-0,0085;-12,18;1,38;-9,89;0;0,009;0,0042;-8,18;-1,44;-1,47;-0,4458;0,8227;0,1166;-2,4168;-9,0546;9,0898;-0,4526;0,8208;0,1811;-2,4168;-9,0546;9,0898;-0,1079;0,8477;0,0302;-27,3027;-36,8278;-23,8394;-0,1469;0,8735;0,0760;-27,3027;-36,8278;-23,8394
18;5,721978;-0,053;-0,0505;0,0095;-16,19;5,66;-9,73;0;0,0083;0,0105;-8,21;-1,48;-1,11;-0,4386;0,8223;0,1011;-3,8524;-4,2866;8,9292;-0,4401;0,8219;0,1660;-3,8524;-4,2866;8,9292;-0,1088;0,8477;0,0290;-26,0648;-37,3901;-23,9434;-0,1486;0,8723;0,0748;-26,0648;-37,3901;-23,9434
19;5,749928;-0,0566;-0,0613;0,0164;-16,91;2,99;-9,31;0;0,0088;0,0049;-8,12;-1,46;-1,24;-0,4354;0,8223;0,0973;-3,2032;-0,5728;8,9962;-0,4328;0,8212;0,1622;-3,2032;-0,5728;8,9962;-0,1111;0,8486;0,0276;-25,1595;-37,7412;-23,7513;-0,1514;0,8722;0,0734;-25,1595;-37,7412;-23,7513
20;5,777577;-0,0715;-0,0776;0,0425;-14,73;-3,12;-8,53;0;0;0,0088;-8,06;-1,34;-1,24;-0,4265;0,8344;0,0804;-2,3824;0,9956;9,1181;-0,4221;0,8324;0,1452;-2,3824;0,9956;9,1181;-0,1132;0,8483;0,0272;-24,9517;-38,5137;-23,1690;-0,1542;0,8717;0,0726;-24,9517;-38,5137;-23,1690
21;5,805365;-0,0737;-0,0845;0,0425;-12,76;-3,27;-7,85;0;0,0073;0,0066;-8,27;-1,42;-1,2;-0,4196;0,8463;0,0601;-2,7076;1,4919;9,2103;-0,4146;0,8446;0,1248;-2,7076;1,4919;9,2103;-0,1153;0,8481;0,0273;-25,1130;-39,0697;-23,1237;-0,1566;0,8716;0,0722;-25,1130;-39,0697;-23,1237
22;5,833301;-0,0837;-0,1011;0,0459;-11,06;-2,56;-6,42;0;0,0056;0,011;-8,36;-1,24;-1,4;-0,4147;0,8548;0,0433;-3,9903;1,9891;9,5760;-0,4091;0,8546;0,1080;-3,9903;1,9891;9,5760;-0,1179;0,8480;0,0270;-25,2604;-39,4145;-23,1137;-0,1594;0,8717;0,0716;-25,2604;-39,4145;-23,1137
23;5,861208;-0,0867;-0,1309;0,0652;-7,79;-7,43;-4,24;0;0,0046;0,0056;-8,24;-1,45;-1,12;-0,4019;0,8686;0,0159;-5,5384;1,8079;13,4726;-0,3963;0,8703;0,0807;-5,5384;1,8079;13,4726;-0,1200;0,8489;0,0264;-25,1746;-39,5060;-23,1288;-0,1617;0,8725;0,0710;-25,1746;-39,5060;-23,1288
24;5,888986;-0,085;-0,1279;0,0684;-6,48;-8,91;-3,72;0;0,0059;0,0088;-8,04;-1,57;-1,09;-0,3993;0,8706;-0,0085;-7,8570;2,4631;14,5366;-0,3929;0,8750;0,0561;-7,8570;2,4631;14,5366;-0,1217;0,8505;0,0256;-25,2464;-39,7262;-22,8817;-0,1635;0,8741;0,0700;-25,2464;-39,7262;-22,8817
25;5,916782;-0,0928;-0,106;0,0796;-4,45;-11,56;-4;0;0,0142;0,0056;-8,18;-1,35;-1,12;-0,3972;0,8708;-0,0355;-11,9404;3,5555;15,8199;-0,3895;0,8799;0,0285;-11,9404;3,5555;15,8199;-0,1222;0,8513;0,0256;-25,3391;-40,5521;-22,2089;-0,1646;0,8750;0,0694;-25,3391;-40,5521;-22,2089
