Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
17;5,147051;0;0;0;0;0;0;0;-0,7206;-0,844;-16,73;33,63;0,85;-0,3517;1,0649;0,0555;-52,0685;-4,9617;37,0242;-0,3504;1,1131;0,0970;-52,0685;-4,9617;37,0242;0,0137;0,9723;0,2796;-1,6930;-2,1335;0,1855;0,0085;0,9695;0,3424;-1,6930;-2,1335;0,1855
18;5,174866;0;0;0;0;0;0;0;-0,7282;-0,8071;-14,76;23,04;0,9;-0,3527;1,0640;0,0567;-51,9874;-5,0427;37,0247;-0,3514;1,1121;0,0982;-51,9874;-5,0427;37,0247;0,0137;0,9724;0,2799;-2,3211;-2,4594;-1,2737;0,0080;0,9704;0,3427;-2,3211;-2,4594;-1,2737
19;5,20259;0;0;0;0;0;0;0;-0,7282;-0,8071;-14,76;23,04;0,9;-0,3532;1,0635;0,0571;-51,8635;-5,0575;36,7493;-0,3520;1,1115;0,0988;-51,8635;-5,0575;36,7493;0,0139;0,9726;0,2801;-2,7966;-2,4042;-2,6612;0,0082;0,9712;0,3429;-2,7966;-2,4042;-2,6612
20;5,230729;0;0;0;0;0;0;0;-0,7165;-0,8167;-13,66;9,02;-1,29;-0,3534;1,0638;0,0573;-51,8786;-4,9962;36,6940;-0,3521;1,1118;0,0990;-51,8786;-4,9962;36,6940;0,0138;0,9731;0,2808;-2,5017;-2,2448;-2,8621;0,0082;0,9713;0,3435;-2,5017;-2,2448;-2,8621
21;5,258722;0;0;0;0;0;0;0;-0,7226;-0,8022;-15,01;10,62;-0,66;-0,3535;1,0639;0,0574;-51,8777;-4,9044;36,6141;-0,3521;1,1120;0,0991;-51,8777;-4,9044;36,6141;0,0138;0,9739;0,2814;-2,2780;-2,0570;-3,1104;0,0084;0,9719;0,3442;-2,2780;-2,0570;-3,1104
22;5,286376;0;0;0;0;0;0;0;-0,7148;-0,8062;-14,27;23,24;1,8;-0,3536;1,0640;0,0575;-51,8200;-4,8263;36,5772;-0,3523;1,1120;0,0992;-51,8200;-4,8263;36,5772;0,0138;0,9740;0,2816;-2,1763;-1,8989;-3,3582;0,0086;0,9719;0,3444;-2,1763;-1,8989;-3,3582
23;5,313932;0;0;0;0;0;0;0;-0,7148;-0,8062;-14,27;23,24;1,8;-0,3536;1,0641;0,0573;-51,7911;-4,7837;36,5590;-0,3522;1,1121;0,0990;-51,7911;-4,7837;36,5590;0,0139;0,9744;0,2817;-2,2108;-1,8326;-3,5943;0,0087;0,9724;0,3445;-2,2108;-1,8326;-3,5943
24;5,341891;0;0;0;0;0;0;0;-0,7079;-0,804;-16,95;28,06;2,85;-0,3534;1,0640;0,0570;-51,7077;-4,7960;36,5829;-0,3520;1,1119;0,0988;-51,7077;-4,7960;36,5829;0,0143;0,9748;0,2820;-2,2776;-1,8562;-3,9629;0,0091;0,9729;0,3448;-2,2776;-1,8562;-3,9629
25;5,370186;0;0;0;0;0;0;0;-0,6994;-0,8184;-19,94;33,96;2,49;-0,3533;1,0641;0,0570;-51,6930;-4,8320;36,6442;-0,3519;1,1120;0,0988;-51,6930;-4,8320;36,6442;0,0157;0,9757;0,2820;-2,3615;-1,8050;-5,2781;0,0104;0,9739;0,3448;-2,3615;-1,8050;-5,2781
26;5,397697;0;0;0;0;0;0;0;-0,7011;-0,7871;-23,38;39,46;1,53;-0,3533;1,0642;0,0570;-51,6668;-4,8237;36,6417;-0,3520;1,1121;0,0988;-51,6668;-4,8237;36,6417;0,0163;0,9757;0,2814;-2,9558;-1,2231;-7,7174;0,0114;0,9747;0,3442;-2,9558;-1,2231;-7,7174
27;5,425584;0;0;0;0;0;0;0;-0,7057;-0,7883;-17,74;37,87;1,35;-0,3534;1,0642;0,0570;-51,6575;-4,8057;36,5921;-0,3520;1,1121;0,0988;-51,6575;-4,8057;36,5921;0,0161;0,9757;0,2812;-3,5325;0,1217;-10,2323;0,0126;0,9755;0,3441;-3,5325;0,1217;-10,2323
28;5,453743;0;0;0;0;0;0;0;-0,6616;-0,729;-14,31;31,66;0,98;-0,3535;1,0643;0,0570;-51,6492;-4,8088;36,5109;-0,3521;1,1122;0,0989;-51,6492;-4,8088;36,5109;0,0154;0,9759;0,2810;-4,3797;1,7657;-12,7002;0,0135;0,9768;0,3440;-4,3797;1,7657;-12,7002
29;5,481667;0;0;0;0;0;0;0;-0,6821;-0,7532;-15,36;28,5;-0,76;-0,3535;1,0643;0,0569;-51,6302;-4,9140;36,5473;-0,3522;1,1121;0,0988;-51,6302;-4,9140;36,5473;0,0133;0,9761;0,2810;-5,4668;2,4655;-14,0178;0,0122;0,9782;0,3440;-5,4668;2,4655;-14,0178
30;5,509406;0;0;0;0;0;0;0;-0,685;-0,7468;-15,25;22,19;-0,45;-0,3537;1,0641;0,0570;-51,6059;-5,1086;36,7234;-0,3525;1,1120;0,0989;-51,6059;-5,1086;36,7234;0,0117;0,9761;0,2817;-6,0724;2,8671;-14,6928;0,0109;0,9789;0,3448;-6,0724;2,8671;-14,6928
31;5,537166;0;0;0;0;0;0;0;-0,6718;-0,749;-13,92;16,66;-0,6;-0,3540;1,0640;0,0575;-51,6101;-4,9368;36,7544;-0,3527;1,1119;0,0993;-51,6101;-4,9368;36,7544;0,0113;0,9765;0,2828;-6,1344;2,8989;-15,0207;0,0106;0,9794;0,3459;-6,1344;2,8989;-15,0207
32;5,564824;0;0;0;0;0;0;0;-0,6823;-0,7505;-12,47;12,67;0,65;-0,3543;1,0640;0,0577;-51,7449;-4,7621;36,7138;-0,3528;1,1120;0,0994;-51,7449;-4,7621;36,7138;0,0113;0,9765;0,2834;-5,8840;3,0217;-15,9268;0,0106;0,9792;0,3465;-5,8840;3,0217;-15,9268
33;5,593202;0;0;0;0;0;0;0;-0,666;-0,7478;-15,81;12,78;1,5;-0,3541;1,0640;0,0576;-51,7841;-4,7405;36,7009;-0,3527;1,1120;0,0993;-51,7841;-4,7405;36,7009;0,0113;0,9764;0,2844;-5,6676;3,1983;-16,6798;0,0108;0,9789;0,3475;-5,6676;3,1983;-16,6798
34;5,620563;0;0;0;0;0;0;0;-0,6735;-0,7603;-12,48;17,04;1,5;-0,3540;1,0642;0,0574;-51,7737;-4,8701;36,7738;-0,3526;1,1122;0,0992;-51,7737;-4,8701;36,7738;0,0113;0,9759;0,2861;-5,6923;3,4199;-16,9923;0,0110;0,9784;0,3492;-5,6923;3,4199;-16,9923
35;5,648502;0;0;0;0;0;0;0;-0,6804;-0,7117;-13,89;23,62;2,05;-0,3540;1,0641;0,0577;-51,7401;-4,9724;36,8673;-0,3527;1,1121;0,0994;-51,7401;-4,9724;36,8673;0,0111;0,9758;0,2863;-5,7345;3,4809;-17,2260;0,0109;0,9784;0,3494;-5,7345;3,4809;-17,2260
36;5,676319;0;0;0;0;0;0;0;-0,6823;-0,7378;-11,85;21,5;2,49;-0,3540;1,0641;0,0577;-51,7163;-5,1133;36,9606;-0,3528;1,1121;0,0994;-51,7163;-5,1133;36,9606;0,0112;0,9752;0,2866;-5,8834;3,5594;-17,6856;0,0110;0,9780;0,3497;-5,8834;3,5594;-17,6856
37;5,704814;0;0;0;0;0;0;0;-0,6674;-0,7219;-12,47;16;1,36;-0,3542;1,0640;0,0580;-51,7073;-5,1207;36,9709;-0,3530;1,1120;0,0997;-51,7073;-5,1207;36,9709;0,0119;0,9746;0,2870;-6,0105;3,5947;-18,4718;0,0117;0,9775;0,3501;-6,0105;3,5947;-18,4718
