Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
1;4,685088;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;-0,4396;1,1808;0,2265;-9,5151;-4,9327;-11,9369;-0,4441;1,1860;0,2916;-9,5151;-4,9327;-11,9369;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
2;4,712018;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;-0,4363;1,1903;0,2269;-10,1013;-5,8074;-13,0110;-0,4418;1,1961;0,2919;-10,1013;-5,8074;-13,0110;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
3;4,740788;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;-0,4358;1,1962;0,2286;-11,0242;-7,2683;-13,6318;-0,4431;1,2030;0,2933;-11,0242;-7,2683;-13,6318;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
4;4,767714;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;-0,4365;1,2011;0,2306;-11,8635;-9,1262;-13,8615;-0,4459;1,2088;0,2949;-11,8635;-9,1262;-13,8615;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
5;4,79541;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
6;4,823287;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
7;4,851447;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
8;4,879028;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
9;4,906583;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
10;4,934663;-0,1504;-0,0403;0,9995;-0,18;0,88;-0,16;1,9999;1,6682;0,4844;-8,28;-1,3;-1,23;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;-0,0053;0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-90,0000;0,0000;-0,0653;-0,0055;-0,0021;0,0000;-90,0000;0,0000
