Time;AccX;AccY;AccZ;GyX;GyY;GyZ

20,16920,0317;0,0015;-0,0159;-6,12;3,03;1,56
20,178350,0308;0,0042;-0,0046;-6,26;2,74;1,56
20,187580,0308;0,0042;-0,0046;-6,26;2,74;1,56
20,197180,0308;0,0042;-0,0046;-6,26;2,74;1,56
20,206530,0254;-0,0029;0,0046;-5,98;2,95;1,66
20,216880,0254;-0,0029;0,0046;-5,98;2,95;1,66
20,225930,0251;0,0015;-0,0034;-5,99;2,86;1,5
20,235590,031;0,0049;-0,0007;-6,15;2,93;1,58
20,244890,031;0,0049;-0,0007;-6,15;2,93;1,58
20,254620,031;0,0049;-0,0007;-6,15;2,93;1,58
20,263850,031;-0,0029;0,0007;-6,09;2,92;1,74
20,272950,031;-0,0029;0,0007;-6,09;2,92;1,74
20,281870,031;-0,0029;0,0007;-6,09;2,92;1,74
20,29260,0244;0,0073;-0,0076;-6,1;2,98;1,52
20,301270,031;0,0029;0,0042;-6,29;3,1;1,47
20,311720,031;0,0029;0,0042;-6,29;3,1;1,47
20,322540,0261;0,0037;-0,0103;-5,98;2,87;1,73
20,335520,0261;0,0037;-0,0103;-5,98;2,87;1,73
20,346090,0276;0,0046;-0,0071;-6;2,82;1,68
20,35640,0259;0,0088;-0,0034;-6,09;2,82;1,65
20,36690,0259;0,0088;-0,0034;-6,09;2,82;1,65
20,377360,0259;0,0088;-0,0034;-6,09;2,82;1,65
20,388070,0259;0,0007;-0,0137;-6,17;3,05;1,57
20,398850,0293;0,0007;-0,0051;-6,02;2,82;1,53
20,40890,0293;0,0007;-0,0051;-6,02;2,82;1,53
20,418460,0293;0,0007;-0,0051;-6,02;2,82;1,53
20,427870,0322;-0,001;-0,0071;-6,01;3,03;1,75
20,437310,0327;0,0024;-0,0049;-6,04;2,92;1,74
20,446890,0327;0,0024;-0,0049;-6,04;2,92;1,74
20,45610,0327;0,0024;-0,0049;-6,04;2,92;1,74
20,465050,0254;0,0032;0,0007;-6,05;2,64;1,55
20,474680,0254;0,0032;0,0007;-6,05;2,64;1,55
20,483950,0251;0,002;-0,0056;-6,24;3,14;1,66
20,493040,0251;0,002;-0,0056;-6,24;3,14;1,66
20,502540,0283;0,0022;-0,009;-5,94;2,88;1,64
20,511670,0283;0,0022;-0,009;-5,94;2,88;1,64
20,520880,0249;0,0039;0,0005;-6,02;2,79;1,66
20,529820,0249;0,0039;0,0005;-6,02;2,79;1,66
20,540510,0286;-0,0015;0,0046;-6,02;2,98;1,55
20,550690,0286;-0,0015;0,0046;-6,02;2,98;1,55
20,561370,0291;0,0032;-0,0024;-6,17;2,78;1,57
20,570570,0291;0,0032;-0,0024;-6,17;2,78;1,57
20,579580,0291;0,0032;-0,0024;-6,17;2,78;1,57
20,589470,0281;-0,001;-0,0098;-5,87;2,87;1,69
20,599350,03;0,0039;-0,0037;-6,14;2,68;1,51
20,608510,03;0,0039;-0,0037;-6,14;2,68;1,51
20,617680,0298;0,0032;-0,0054;-5,95;3,03;1,72
20,626910,0298;0,0032;-0,0054;-5,95;3,03;1,72
20,636850,0298;0,0032;-0,0054;-5,95;3,03;1,72
20,6470,0286;-0,0022;-0,0024;-6,23;2,93;1,48
20,657940,0256;0,0037;-0,0042;-6,06;3,03;1,7
20,667360,0256;0,0037;-0,0042;-6,06;3,03;1,7
20,67760,0256;0,0037;-0,0042;-6,06;3,03;1,7
20,688130,0286;0,01;-0,0039;-6,05;2,98;1,63
20,699410,0222;0,0076;-0,01;-6,1;2,85;1,78
20,709830,0222;0,0076;-0,01;-6,1;2,85;1,78
20,720510,0266;0,0027;-0,0037;-6;2,91;1,44
20,730850,0266;0,0027;-0,0037;-6;2,91;1,44
20,743660,0303;0,0051;-0,0066;-6,08;2,87;1,63
20,753570,0303;0,0051;-0,0066;-6,08;2,87;1,63
20,763260,0278;-0,0046;0,0007;-6,22;2,77;1,53
20,772840,0278;-0,0046;0,0007;-6,22;2,77;1,53
20,782910,0283;0,0015;-0,0103;-5,92;3,13;1,65
20,79190,0283;0,0015;-0,0103;-5,92;3,13;1,65
20,80160,0283;0,0015;-0,0103;-5,92;3,13;1,65
20,810810,0266;0,0059;-0,0051;-6,06;3,01;1,7
20,819890,0266;0,0059;-0,0051;-6,06;3,01;1,7
20,829110,0281;0,0034;-0,0132;-5,94;2,85;1,49
20,8390,0222;-0,0002;-0,0046;-6,3;2,95;1,54
20,848120,0222;-0,0002;-0,0046;-6,3;2,95;1,54
20,857110,0264;0,0005;-0,0015;-5,82;2,74;1,4
20,866370,0264;0,0005;-0,0015;-5,82;2,74;1,4
20,875550,0264;0,0005;-0,0015;-5,82;2,74;1,4
20,884620,0312;0,0042;-0,0081;-6,02;2,94;1,58
20,89410,0312;0,0042;-0,0081;-6,02;2,94;1,58
20,902680,0364;0,0015;-0,0024;-6,08;3,13;1,58
20,911540,0364;0,0015;-0,0024;-6,08;3,13;1,58
20,920440,0364;0,0015;-0,0024;-6,08;3,13;1,58
20,929390,0315;-0,0029;-0,0022;-6,08;2,93;1,53
20,938370,0286;-0,0007;-0,0039;-6,05;3,01;1,75
20,949440,0286;-0,0007;-0,0039;-6,05;3,01;1,75
20,958490,0286;-0,0007;-0,0039;-6,05;3,01;1,75
20,967620,0305;0;-0,0117;-5,99;3,02;1,71
20,976810,032;-0,0051;-0,009;-6,21;2,85;1,59
20,985570,032;-0,0051;-0,009;-6,21;2,85;1,59
20,995810,032;-0,0051;-0,009;-6,21;2,85;1,59
21,011510,0322;-0,0049;-0,0056;-6,09;2,98;1,58
21,028010,0283;0,002;0,0005;-6,15;2,96;1,48
21,038320,0283;0,002;0,0005;-6,15;2,96;1,48
21,047940,0283;0,002;0,0005;-6,15;2,96;1,48
21,056930,0349;0,001;-0,0068;-6,2;2,96;1,44
21,067720,0337;0,0032;-0,0073;-5,98;2,85;1,56
21,078640,031;0,0017;-0,0034;-6,05;2,87;1,57
21,090170,031;0,0017;-0,0034;-6,05;2,87;1,57
21,100070,031;0,0017;-0,0034;-6,05;2,87;1,57
21,111060,0229;0,001;0,0029;-6,2;2,84;1,54
21,121240,0229;0,001;0,0029;-6,2;2,84;1,54
21,132980,0254;0,0007;-0,0049;-6,01;2,88;1,5
21,143580,0278;-0,0049;-0,001;-6,03;2,84;1,57
21,155260,0278;-0,0049;-0,001;-6,03;2,84;1,57
21,166030,0271;0,0005;-0,0017;-6,15;2,79;1,62
21,176230,0271;0,0005;-0,0017;-6,15;2,79;1,62
21,185250,0308;0,0044;-0,019;-5,98;3,06;1,56
21,194670,0308;0,0044;-0,019;-5,98;3,06;1,56
21,203990,0249;0,0005;-0,0122;-5,95;3,07;1,76
21,212910,0249;0,0005;-0,0122;-5,95;3,07;1,76
21,221760,0249;0,0005;-0,0122;-5,95;3,07;1,76
21,230530,0266;0,0017;0,0002;-6,02;2,94;1,69
21,23940,0237;0,0046;-0,0049;-6,12;2,87;1,51
21,248220,0237;0,0046;-0,0049;-6,12;2,87;1,51
21,256690,0237;0,0046;-0,0049;-6,12;2,87;1,51
21,265770,0239;0,0022;-0,0105;-6,05;2,81;1,74
21,274290,0239;0,0022;-0,0105;-6,05;2,81;1,74
21,283180,0291;0,0024;-0,0073;-6,17;2,85;1,83
21,291890,0291;0,0024;-0,0073;-6,17;2,85;1,83
21,301020,0291;0,0024;-0,0073;-6,17;2,85;1,83
21,30950,0286;0,0054;-0,0029;-5,98;2,85;1,72
21,318430,0286;-0,0032;-0,0083;-6,13;3,11;1,64
21,327130,0286;-0,0032;-0,0083;-6,13;3,11;1,64
21,33630,0286;-0,0032;-0,0083;-6,13;3,11;1,64
21,345990,0266;0,0049;0,0051;-6,04;3,04;1,66
21,35630,0269;0,0049;-0,0068;-6,18;3,01;1,66
21,365560,0269;0,0049;-0,0068;-6,18;3,01;1,66
21,374540,0269;0,0049;-0,0068;-6,18;3,01;1,66
21,383270,0298;0,0056;-0,0078;-6,08;2,73;1,46
21,392020,0298;0,0056;-0,0078;-6,08;2,73;1,46
21,400970,0298;0,0056;-0,0078;-6,08;2,73;1,46
21,409560,0276;-0,0027;0,0027;-5,95;2,88;1,62
21,41860,0271;0,0005;-0,0042;-5,92;3,01;1,6
21,427660,0271;0,0005;-0,0042;-5,92;3,01;1,6
21,436060,0271;0,0005;-0,0042;-5,92;3,01;1,6
21,445520,0308;0,0005;-0,0017;-6,08;2,96;1,64
21,455760,0308;0,0005;-0,0017;-6,08;2,96;1,64
21,465820,0256;0,0015;-0,0029;-6,03;2,7;1,72
21,475730,0256;0,0015;-0,0029;-6,03;2,7;1,72
21,48590,0271;0,0044;-0,0037;-6,06;2,83;1,72
21,49610,0271;0,0044;-0,0037;-6,06;2,83;1,72
21,505670,0232;0,0005;-0,0037;-5,98;2,76;1,79
21,515790,0232;0,0005;-0,0037;-5,98;2,76;1,79
21,525470,0232;0,0005;-0,0037;-5,98;2,76;1,79
21,53560,0232;0,0005;-0,0037;-5,98;2,76;1,79
21,545840,0286;-0,0032;-0,0046;-6,11;2,84;1,63
21,555280,0295;0,0044;0,0046;-5,9;2,81;1,5
21,565960,0295;-0,0002;0,0063;-6;2,85;1,47
21,575390,0295;-0,0002;0,0063;-6;2,85;1,47
21,585290,0293;-0,0002;-0,0029;-6,07;2,96;1,59
21,594990,0293;-0,0002;-0,0029;-6,07;2,96;1,59
21,603940,0352;0,0034;-0,0068;-5,97;2,95;1,5
21,613130,0352;0,0034;-0,0068;-5,97;2,95;1,5
21,622150,031;0,0039;-0,0063;-5,93;2,95;1,6
21,630990,031;0,0039;-0,0063;-5,93;2,95;1,6
21,639820,031;0,0039;-0,0063;-5,93;2,95;1,6
21,648720,0232;-0,0044;-0,0002;-5,99;2,79;1,64
21,657510,0232;-0,0044;-0,0002;-5,99;2,79;1,64
21,666320,0344;0,0005;0,0039;-6,02;2,89;1,68
21,675060,0344;0,0005;0,0039;-6,02;2,89;1,68
21,683720,0205;-0,0034;-0,0051;-6,05;2,82;1,62
21,692790,0205;-0,0034;-0,0051;-6,05;2,82;1,62
21,70150,0225;0,0022;-0,0085;-6,05;2,98;1,79
21,710160,0225;0,0022;-0,0085;-6,05;2,98;1,79
21,719150,0225;0,0022;-0,0085;-6,05;2,98;1,79
21,727880,0203;-0,0012;-0,002;-6,24;2,82;1,66
21,737050,0203;-0,0012;-0,002;-6,24;2,82;1,66
21,746490,0237;0;-0,0098;-6,02;2,89;1,7
21,758010,0237;0;-0,0098;-6,02;2,89;1,7
21,76970,0298;0,0027;0,0017;-6,06;2,95;1,66
21,779880,0234;-0,0002;-0,0015;-6,09;2,87;1,63
21,789760,0234;-0,0002;-0,0015;-6,09;2,87;1,63
21,800010,0298;-0,0022;-0,0039;-6,21;2,89;1,57
21,809470,0298;-0,0022;-0,0039;-6,21;2,89;1,57
21,818750,0298;-0,0022;-0,0039;-6,21;2,89;1,57
21,827650,0273;-0,0063;-0,0044;-6,11;2,77;1,67
21,838360,0273;-0,0063;-0,0044;-6,11;2,77;1,67
21,848650,0295;-0,0012;-0,0056;-6,06;2,84;1,58
21,859460,031;0,0027;-0,0024;-6,17;3,11;1,63
21,869520,031;0,0027;-0,0024;-6,17;3,11;1,63
21,879780,0295;-0,0032;-0,0017;-6,1;3,12;1,56
21,890030,0295;-0,0032;-0,0017;-6,1;3,12;1,56
21,900630,0303;0,001;0,0012;-6,25;2,93;1,65
21,910220,0303;0,001;0,0012;-6,25;2,93;1,65
21,920230,0276;-0,0037;-0,0076;-5,95;2,78;1,53
21,929490,0276;-0,0037;-0,0076;-5,95;2,78;1,53
21,938830,0276;-0,0037;-0,0076;-5,95;2,78;1,53
21,948270,0269;0,0037;-0,0051;-6,07;2,88;1,5
21,957630,0269;0,0037;-0,0051;-6,07;2,88;1,5
21,967860,03;-0,001;-0,0061;-6,05;2,87;1,69
21,979040,0278;0,0046;0,0017;-6,07;2,95;1,38
21,988380,0278;0,0046;0,0017;-6,07;2,95;1,38
21,997410,0276;-0,0007;-0,0027;-6,21;2,98;1,69
22,005920,0276;-0,0007;-0,0027;-6,21;2,98;1,69
22,021010,0222;0,0002;-0,0076;-6,16;2,9;1,63
22,037030,0222;0,0002;-0,0076;-6,16;2,9;1,63
22,046940,0298;-0,0029;-0,0029;-6,02;3,01;1,55
22,056630,0298;-0,0029;-0,0029;-6,02;3,01;1,55
22,066420,0286;0,0051;0,0027;-5,9;2,87;1,67
22,076130,0286;0,0051;0,0027;-5,9;2,87;1,67
22,085550,0298;0,0005;-0,0073;-6,04;2,98;1,43
22,094170,0298;0,0005;-0,0073;-6,04;2,98;1,43
22,103080,0347;0,0022;-0,0034;-5,93;3,21;1,52
22,112180,0347;0,0022;-0,0034;-5,93;3,21;1,52
22,121270,0244;-0,0029;0,0068;-5,89;2,73;1,67
22,130290,0244;-0,0029;0,0068;-5,89;2,73;1,67
22,139130,0244;-0,0029;0,0068;-5,89;2,73;1,67
22,148260,0315;0,0054;-0,0095;-5,85;2,97;1,72
22,157430,0315;0,0054;-0,0095;-5,85;2,97;1,72
22,166290,0288;0,001;-0,0081;-6,01;2,97;1,44
22,175170,0288;0,001;-0,0081;-6,01;2,97;1,44
22,185580,0259;0,0042;-0,0007;-6,09;2,86;1,63
22,19510,0259;0,0042;-0,0007;-6,09;2,86;1,63
22,205360,0278;-0,0007;-0,0066;-5,87;2,95;1,43
22,21590,0278;-0,0007;-0,0066;-5,87;2,95;1,43
22,22610,0278;0,0051;-0,0044;-6,02;2,92;1,6
22,235760,0278;0,0051;-0,0044;-6,02;2,92;1,6
22,246630,0249;0,0071;-0,0024;-5,95;2,9;1,62
22,262810,0244;0,0051;-0,0071;-6,03;2,89;1,55
22,273450,0244;0,0051;-0,0071;-6,03;2,89;1,55
22,283920,0312;0,0049;-0,0022;-6,13;2,76;1,7
22,294740,0312;0,0049;-0,0022;-6,13;2,76;1,7
22,304940,0325;-0,0017;-0,0005;-6,08;2,96;1,59
22,315730,0325;-0,0017;-0,0005;-6,08;2,96;1,59
22,325130,0283;0,0002;-0,0068;-6,02;2,96;1,64
22,33520,0283;0,0002;-0,0068;-6,02;2,96;1,64
22,34440,0293;0,0039;0,0029;-5,9;2,81;1,6
22,354080,0293;0,0039;0,0029;-5,9;2,81;1,6
22,364640,032;0,0029;-0,0017;-6,1;2,95;1,67
22,373360,032;0,0029;-0,0017;-6,1;2,95;1,67
22,383010,0251;0,0022;-0,0095;-5,96;2,89;1,56
22,394180,0251;0,0022;-0,0095;-5,96;2,89;1,56
22,403570,0193;0,0017;-0,0044;-6,31;3,04;1,66
22,412610,0193;0,0017;-0,0044;-6,31;3,04;1,66
22,421460,0264;0,0042;-0,0027;-6,14;3,06;1,85
22,430990,0264;0,0042;-0,0027;-6,14;3,06;1,85
22,440590,0298;-0,0002;-0,0037;-6,08;2,89;1,59
22,449070,0298;-0,0002;-0,0037;-6,08;2,89;1,59
22,458140,0298;-0,0002;-0,0037;-6,08;2,89;1,59
22,467340,0227;0,0037;-0,0066;-6,15;2,82;1,63
22,476260,0227;0,0037;-0,0066;-6,15;2,82;1,63
22,485180,0293;0,0007;-0,002;-6,02;2,92;1,59
22,494360,0293;0,0007;-0,002;-6,02;2,92;1,59
22,503560,0298;0,0027;-0,002;-5,85;2,95;1,69
22,512580,0298;0,0027;-0,002;-5,85;2,95;1,69
22,522230,0298;0,0027;-0,002;-5,85;2,95;1,69
22,533050,031;-0,0029;-0,0061;-5,95;3,03;1,66
22,542610,0347;-0,0005;-0,0056;-6,08;3,04;1,69
22,552320,0347;-0,0005;-0,0056;-6,08;3,04;1,69
22,562240,0347;-0,0005;-0,0056;-6,08;3,04;1,69
22,572010,0293;0,0024;0,0056;-5,96;3,04;1,71
22,580930,0293;0,0024;0,0056;-5,96;3,04;1,71
22,589960,0293;0,0073;0,0032;-5,97;3,1;1,64
22,601840,0276;0,0024;-0,0017;-6,06;2,67;1,6
22,612660,0276;0,0024;-0,0017;-6,06;2,67;1,6
22,623680,0264;-0,0012;0,0002;-6,03;3;1,67
22,634780,0264;-0,0012;0,0002;-6,03;3;1,67
22,645290,0259;0,002;-0,0068;-6,08;2,92;1,69
22,655940,0259;0,002;-0,0068;-6,08;2,92;1,69
22,666150,0251;0,0015;-0,0059;-5,95;2,74;1,59
22,676460,0251;0,0015;-0,0059;-5,95;2,74;1,59
22,686750,0249;0,0024;-0,0122;-6,01;2,85;1,67
22,698080,0249;0,0024;-0,0122;-6,01;2,85;1,67
22,708370,0303;-0,001;-0,0027;-6,13;2,92;1,66
22,718270,0273;0,0005;-0,0061;-6,07;2,84;1,53
22,727390,0273;0,0005;-0,0061;-6,07;2,84;1,53
22,736650,0273;0,0005;-0,0061;-6,07;2,84;1,53
22,746250,0273;0,0005;-0,0061;-6,07;2,84;1,53
22,756060,0271;-0,0034;0;-6,03;2,63;1,63
22,765370,0298;0,0063;0,0017;-6,12;2,9;1,8
22,775160,0298;0,0063;0,0017;-6,12;2,9;1,8
22,784770,0283;0;-0,0032;-5,98;2,95;1,74
22,794180,0283;0;-0,0032;-5,98;2,95;1,74
22,804480,0273;0,0037;-0,0085;-6,02;2,95;1,56
22,813770,0273;0,0037;-0,0085;-6,02;2,95;1,56
22,8230,0237;0,0027;-0,0007;-5,76;2,88;1,66
22,832280,0237;0,0027;-0,0007;-5,76;2,88;1,66
22,841460,0271;-0,002;-0,0027;-5,99;2,92;1,72
22,851420,0271;-0,002;-0,0027;-5,99;2,92;1,72
22,860420,0303;-0,0005;-0,0027;-6,01;2,79;1,57
22,870940,0303;-0,0005;-0,0027;-6,01;2,79;1,57
22,880690,0337;0,0007;0,0002;-6,16;2,86;1,72
22,890080,0337;0,0007;0,0002;-6,16;2,86;1,72
22,899020,0315;0,0029;-0,0042;-5,86;2,79;1,6
22,908390,0315;0,0029;-0,0042;-5,86;2,79;1,6
22,917750,0261;0,002;-0,0051;-5,96;2,84;1,58
22,926870,0261;0,002;-0,0051;-5,96;2,84;1,58
22,936010,0261;0,002;-0,0051;-5,96;2,84;1,58
22,945360,03;-0,0005;-0,0076;-6,1;3,18;1,5
22,954180,03;-0,0005;-0,0076;-6,1;3,18;1,5
22,963980,0276;0,0073;-0,0083;-6,24;2,92;1,73
22,974590,0276;0,0073;-0,0083;-6,24;2,92;1,73
22,984370,0266;0,0007;-0,0037;-6,03;2,92;1,85
22,994060,0266;0,0007;-0,0037;-6,03;2,92;1,85
23,004790,0322;-0,0002;-0,0061;-6,04;2,82;1,51
23,017210,0322;-0,0002;-0,0061;-6,04;2,82;1,51
23,027580,0237;0;-0,0034;-6,13;2,84;1,57
23,038340,0237;0;-0,0034;-6,13;2,84;1,57
23,048720,0237;0;-0,0034;-6,13;2,84;1,57
23,066350,0247;-0,0017;-0,0017;-6,4;2,69;1,58
23,086040,0312;0,0076;-0,0117;-6,08;2,94;1,63
23,098880,0312;0,0076;-0,0117;-6,08;2,94;1,63
23,110190,0229;0,0027;0,0017;-5,9;2,78;1,57
23,121080,032;0,0024;0,0042;-5,95;2,82;1,69
23,130990,032;0,0024;0,0042;-5,95;2,82;1,69
23,140330,032;0,0024;0,0042;-5,95;2,82;1,69
23,150670,0291;-0,0056;-0,001;-6,1;2,9;1,56
23,161620,0264;-0,0024;-0,0027;-6;2,84;1,64
23,171980,0264;-0,0024;-0,0027;-6;2,84;1,64
23,18230,0264;-0,0024;-0,0027;-6;2,84;1,64
23,192670,0251;-0,002;-0,01;-5,87;2,69;1,63
23,202850,0239;0,0029;-0,0076;-6,12;3,07;1,72
23,213520,0239;0,0029;-0,0076;-6,12;3,07;1,72
23,225340,031;0,0051;-0,0073;-5,72;2,69;1,58
23,23560,031;0,0051;-0,0073;-5,72;2,69;1,58
23,247280,0237;0,0029;-0,0073;-6,09;2,83;1,58
23,257670,0251;0,0029;-0,0017;-6,11;2,93;1,64
23,268140,0251;0,0029;-0,0017;-6,11;2,93;1,64
23,279210,0242;-0,0027;-0,0073;-6,05;2,93;1,52
23,289150,0242;-0,0027;-0,0073;-6,05;2,93;1,52
23,299530,0242;-0,0027;-0,0073;-6,05;2,93;1,52
23,309720,0281;0,0012;-0,0137;-6,26;3,06;1,43
23,319310,0281;0,0012;-0,0137;-6,26;3,06;1,43
23,332290,02;-0,0017;-0,0059;-5,98;2,95;1,67
23,341720,02;-0,0017;-0,0059;-5,98;2,95;1,67
23,351910,0298;0,0032;0;-6,08;2,81;1,71
23,361120,0229;-0,0017;-0,0061;-5,96;2,91;1,6
23,370930,0229;-0,0017;-0,0061;-5,96;2,91;1,6
23,382040,0229;-0,0017;-0,0061;-5,96;2,91;1,6
23,39220,0295;0,002;-0,0063;-6,14;2,86;1,81
23,402880,0269;0,0015;0,0066;-6,02;2,76;1,51
23,413820,0269;0,0015;0,0066;-6,02;2,76;1,51
23,425940,0254;0,0022;-0,0017;-6,3;2,85;1,56
23,437040,0254;0,0022;-0,0017;-6,3;2,85;1,56
23,448150,0222;0;-0,0032;-6,02;2,76;1,66
23,458850,0222;0;-0,0032;-6,02;2,76;1,66
23,469190,0305;0;-0,0017;-5,99;2,95;1,48
23,479930,0305;0;-0,0017;-5,99;2,95;1,48
23,490210,03;-0,0005;-0,0176;-5,96;2,89;1,63
23,499720,0342;0,0042;-0,0137;-6,07;2,76;1,64
23,509070,0342;0,0042;-0,0137;-6,07;2,76;1,64
23,518850,0288;-0,0017;-0,0056;-5,95;2,87;1,63
23,528680,0288;-0,0017;-0,0056;-5,95;2,87;1,63
23,538280,0288;-0,0017;-0,0056;-5,95;2,87;1,63
23,548310,0269;0,0015;0,0012;-6;2,97;1,51
23,55750,0269;0,0015;0,0012;-6;2,97;1,51
23,567530,0271;-0,0063;-0,0024;-6,1;2,88;1,6
23,577950,0271;-0,0063;-0,0024;-6,1;2,88;1,6
23,587850,0315;0,0002;0,0034;-5,96;2,7;1,66
23,597550,0315;0,0002;0,0034;-5,96;2,7;1,66
23,607260,0264;-0,0017;-0,0137;-5,91;2,89;1,62
23,616950,0264;-0,0017;-0,0137;-5,91;2,89;1,62
23,628270,0259;0,0012;-0,0054;-5,97;2,94;1,54
23,637610,0332;-0,0002;-0,0024;-6,26;2,94;1,67
23,646890,0332;-0,0002;-0,0024;-6,26;2,94;1,67
23,656350,0295;0,0032;0,0007;-6,17;2,91;1,59
23,665740,0295;0,0032;0,0007;-6,17;2,91;1,59
23,675040,0295;0,0032;0,0007;-6,17;2,91;1,59
23,684510,0242;-0,001;-0,0017;-6,02;2,82;1,31
23,693410,0242;-0,001;-0,0017;-6,02;2,82;1,31
23,702810,0315;0,0037;-0,0024;-6,02;2,72;1,56
23,7120,0315;0,0037;-0,0024;-6,02;2,72;1,56
23,721590,0225;0,001;-0,0071;-6,02;2,94;1,65
23,730780,0225;0,001;-0,0071;-6,02;2,94;1,65
23,740220,0229;-0,0015;-0,0024;-5,92;2,94;1,65
23,749480,0229;-0,0015;-0,0024;-5,92;2,94;1,65
23,759320,0229;-0,0015;-0,0024;-5,92;2,94;1,65
23,770080,0298;0,002;-0,0034;-5,96;2,98;1,69
23,781280,0303;0;-0,0068;-5,98;2,79;1,66
23,792090,0303;0;-0,0068;-5,98;2,79;1,66
23,803340,0227;-0,0029;0,0005;-5,95;2,83;1,51
23,814350,0227;-0,0029;0,0005;-5,95;2,83;1,51
23,826420,0295;0,0037;-0,0056;-6,08;2,85;1,59
23,839140,0276;0,0024;0,0051;-5,83;2,82;1,6
23,849880,0276;0,0024;0,0051;-5,83;2,82;1,6
23,860280,0337;0,0007;0,0054;-6,22;2,86;1,51
23,870490,0337;0,0007;0,0054;-6,22;2,86;1,51
23,880330,0293;0,0002;-0,0027;-6,17;2,93;1,56
23,891010,0293;0,0002;-0,0027;-6,17;2,93;1,56
23,900890,0293;0,0002;-0,0027;-6,17;2,93;1,56
23,910880,0291;0,0005;-0,0007;-6,23;2,78;1,64
23,920930,0283;0,0007;0,0046;-6,05;2,89;1,61
23,930680,0283;0,0007;0,0046;-6,05;2,89;1,61
23,940370,0256;0,0037;-0,0083;-5,93;2,77;1,53
23,949930,0256;0,0037;-0,0083;-5,93;2,77;1,53
23,959240,0256;0,0037;-0,0083;-5,93;2,77;1,53
23,968680,0273;-0,0005;-0,0068;-5,99;2,66;1,55
