Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
1;14,1714;-0,0029;-0,001;0,0059;-0,22;0,93;-0,12;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0215;0,9437;0,3023;-4,0224;-2,2487;-11,5712;0,0153;0,9437;0,3679;-4,0224;-2,2487;-11,5712
2;14,19928;-0,0012;0,001;0,0032;-0,18;0,9;-0,08;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0213;0,9440;0,3025;-2,9523;-2,0656;-10,7890;0,0154;0,9428;0,3681;-2,9523;-2,0656;-10,7890
3;14,22687;-0,0056;-0,0049;0,0032;-0,21;0,84;-0,25;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0214;0,9439;0,3025;-2,7202;-2,3899;-9,1800;0,0152;0,9423;0,3680;-2,7202;-2,3899;-9,1800
4;14,25493;-0,0042;-0,0022;0,0042;-0,16;0,76;-0,1;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0212;0,9438;0,3027;-3,3654;-2,9094;-7,8718;0,0146;0,9428;0,3682;-3,3654;-2,9094;-7,8718
5;14,28302;-0,0015;-0,0039;0,0054;-0,24;0,77;-0,05;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0211;0,9436;0,3027;-4,3565;-3,5293;-7,4983;0,0139;0,9438;0,3682;-4,3565;-3,5293;-7,4983
6;14,31052;-0,0024;-0,0017;0,0071;-0,15;0,82;0,11;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0211;0,9434;0,3028;-5,0520;-3,8376;-7,1845;0,0136;0,9442;0,3683;-5,0520;-3,8376;-7,1845
7;14,33835;-0,002;-0,0029;0,0039;-0,4;0,73;-0,15;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0208;0,9434;0,3030;-5,1571;-3,7761;-7,2195;0,0133;0,9443;0,3686;-5,1571;-3,7761;-7,2195
8;14,36639;-0,0022;-0,0034;0,0042;-0,21;0,89;-0,07;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0204;0,9439;0,3033;-5,1265;-3,6515;-7,5788;0,0131;0,9448;0,3689;-5,1265;-3,6515;-7,5788
9;14,40059;-0,0066;-0,002;0,0063;-0,23;0,78;-0,15;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0201;0,9446;0,3039;-5,0672;-3,4247;-8,6210;0,0129;0,9456;0,3695;-5,0672;-3,4247;-8,6210
10;14,43598;-0,0007;-0,0022;0,0054;-0,16;0,88;-0,12;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0203;0,9450;0,3037;-4,9337;-3,5333;-9,0618;0,0130;0,9458;0,3692;-4,9337;-3,5333;-9,0618
11;14,46366;0,001;0,002;0,0063;-0,21;0,74;-0,16;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0207;0,9451;0,3037;-4,8558;-3,6722;-9,5280;0,0132;0,9459;0,3692;-4,8558;-3,6722;-9,5280
12;14,49171;-0,0024;-0,0063;0,0078;-0,22;0,79;-0,09;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0208;0,9453;0,3036;-4,6960;-3,7231;-9,7631;0,0133;0,9459;0,3691;-4,6960;-3,7231;-9,7631
13;14,51961;0,0002;-0,0037;0,0022;-0,31;0,87;0,02;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0210;0,9455;0,3037;-4,5453;-3,6927;-9,6319;0,0134;0,9459;0,3692;-4,5453;-3,6927;-9,6319
14;14,5476;-0,0024;-0,0054;0,0012;-0,23;0,85;-0,16;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0209;0,9457;0,3037;-4,5067;-3,6377;-9,6287;0,0135;0,9461;0,3693;-4,5067;-3,6377;-9,6287
15;14,57518;-0,0015;-0,0032;0,0042;-0,3;0,98;-0,05;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0211;0,9457;0,3038;-4,4694;-3,6102;-9,6261;0,0136;0,9460;0,3693;-4,4694;-3,6102;-9,6261
16;14,60295;0,0024;-0,0024;0,0029;-0,21;0,76;-0,18;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0213;0,9457;0,3038;-4,4481;-3,5933;-9,6151;0,0139;0,9459;0,3693;-4,4481;-3,5933;-9,6151
17;14,63078;-0,002;-0,0027;0,0034;-0,3;0,95;-0,09;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0217;0,9454;0,3033;-4,4961;-3,6053;-9,5578;0,0143;0,9457;0,3688;-4,4961;-3,6053;-9,5578
18;14,65873;-0,0076;-0,0022;0,0051;-0,32;0,93;-0,09;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0218;0,9451;0,3035;-4,5627;-3,6167;-9,3625;0,0144;0,9454;0,3690;-4,5627;-3,6167;-9,3625
19;14,68648;0,0002;0;0,0083;-0,18;0,79;-0,16;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0218;0,9448;0,3035;-4,6913;-3,6671;-9,0145;0,0144;0,9453;0,3691;-4,6913;-3,6671;-9,0145
20;14,71432;-0,0034;-0,0024;0,0056;-0,05;0,97;-0,08;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0219;0,9446;0,3035;-4,7845;-3,7367;-8,6019;0,0144;0,9452;0,3691;-4,7845;-3,7367;-8,6019
21;14,74242;0,0012;-0,0015;0,0054;-0,32;0,8;-0,11;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0220;0,9446;0,3038;-4,8072;-3,7500;-8,2493;0,0146;0,9452;0,3693;-4,8072;-3,7500;-8,2493
22;14,77017;-0,0005;-0,001;0,0063;-0,24;0,9;-0,05;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0219;0,9446;0,3039;-4,8007;-3,7361;-8,2661;0,0145;0,9452;0,3694;-4,8007;-3,7361;-8,2661
23;14,79801;-0,0034;0,0005;0,0007;-0,31;0,85;-0,15;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0218;0,9449;0,3042;-4,7933;-3,6541;-8,5299;0,0144;0,9454;0,3697;-4,7933;-3,6541;-8,5299
24;14,82561;-0,0015;-0,0002;0,0037;-0,35;0,98;-0,06;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0218;0,9449;0,3045;-4,7032;-3,4918;-9,4818;0,0145;0,9455;0,3701;-4,7032;-3,4918;-9,4818
25;14,85343;-0,0029;-0,0022;0,0071;-0,27;0,82;-0,3;0;0;0;0;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0026;-0,0052;0,0656;0,0000;0,0000;0,0000;0,0218;0,9452;0,3049;-3,8242;-2,6349;-11,8138;0,0153;0,9449;0,3706;-3,8242;-2,6349;-11,8138
