Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
16;5,730849;0,002;-0,0046;0;0;2,71;1,15;-0,0535;0,0586;-0,0796;-6,01;4,35;-2,88;-0,1572;0,7548;0,1771;1,5046;3,4233;8,7118;-0,1499;0,7521;0,2405;1,5046;3,4233;8,7118;0,0192;0,9696;0,2650;4,2256;3,9557;0,0116;0,0123;0,9692;0,3287;4,2256;3,9557;0,0116
17;5,758934;0,0032;0,0017;0,0015;-0,02;2,63;1,04;-0,0547;0,0403;-0,0806;-3,59;2,89;-2,63;-0,1573;0,7541;0,1769;1,5998;3,3500;8,5562;-0,1502;0,7515;0,2403;1,5998;3,3500;8,5562;0,0189;0,9699;0,2653;4,3356;3,9357;0,1468;0,0120;0,9697;0,3290;4,3356;3,9357;0,1468
18;5,786679;-0,0049;-0,0017;0,0017;-0,04;2,66;1,22;-0,0432;0,0222;-0,0913;-1,22;6,39;-2,05;-0,1570;0,7542;0,1772;1,6119;3,3519;7,9807;-0,1499;0,7515;0,2405;1,6119;3,3519;7,9807;0,0187;0,9701;0,2653;4,4053;3,8985;0,2879;0,0118;0,9699;0,3290;4,4053;3,8985;0,2879
19;5,814723;0;-0,002;-0,0002;-0,02;2,77;1,17;-0,0486;0,0342;-0,1128;-1,52;11,8;-0,64;-0,1568;0,7546;0,1775;1,6037;3,3725;8,0431;-0,1496;0,7519;0,2409;1,6037;3,3725;8,0431;0,0187;0,9703;0,2653;4,6727;4,0221;0,8334;0,0117;0,9705;0,3290;4,6727;4,0221;0,8334
20;5,842398;0;-0,002;-0,0002;-0,02;2,77;1,17;-0,0647;0,0273;-0,1184;-1,69;15,37;1,09;-0,1570;0,7557;0,1777;1,4730;3,4071;8,2599;-0,1497;0,7529;0,2410;1,4730;3,4071;8,2599;0,0185;0,9706;0,2654;5,1123;3,9676;2,0505;0,0114;0,9713;0,3291;5,1123;3,9676;2,0505
21;5,870193;-0,0012;-0,0024;0,0017;-0,11;2,91;1,08;-0,0662;0,0413;-0,1133;-2,05;6,58;1,61;-0,1573;0,7568;0,1768;1,0655;3,5116;8,3581;-0,1499;0,7536;0,2401;1,0655;3,5116;8,3581;0,0184;0,9707;0,2657;5,9591;3,6263;3,3056;0,0116;0,9724;0,3294;5,9591;3,6263;3,3056
22;5,898362;-0,0037;-0,002;-0,0007;-0,05;2,75;1,24;-0,0464;0,0298;-0,1016;-2,4;3,13;0,85;-0,1573;0,7582;0,1765;0,6532;3,5550;8,2162;-0,1499;0,7545;0,2398;0,6532;3,5550;8,2162;0,0183;0,9707;0,2661;6,6012;3,3455;4,2151;0,0117;0,9732;0,3298;6,6012;3,3455;4,2151
23;5,925987;-0,0037;-0,002;-0,0007;-0,05;2,75;1,24;-0,0181;0,0422;-0,1328;-2,79;4,31;-0,08;-0,1573;0,7582;0,1766;0,6773;3,5101;8,2991;-0,1499;0,7545;0,2399;0,6773;3,5101;8,2991;0,0183;0,9711;0,2674;6,7991;3,0529;4,5619;0,0120;0,9738;0,3311;6,7991;3,0529;4,5619
24;5,95402;-0,0027;0,0005;0,0012;-0,19;2,73;1,17;-0,0454;0,054;-0,1565;-5,6;20,51;-0,31;-0,1572;0,7580;0,1768;0,8695;3,2779;8,6396;-0,1501;0,7546;0,2401;0,8695;3,2779;8,6396;0,0181;0,9714;0,2686;6,8158;2,8233;4,8213;0,0120;0,9742;0,3323;6,8158;2,8233;4,8213
25;5,981735;-0,0005;-0,0015;0,0007;-0,16;2,73;1,13;-0,0652;0,0361;-0,1396;-5,53;17,84;-0,45;-0,1574;0,7578;0,1767;1,2467;3,3359;9,0978;-0,1502;0,7548;0,2401;1,2467;3,3359;9,0978;0,0176;0,9722;0,2701;7,1274;2,3821;6,0323;0,0120;0,9754;0,3338;7,1274;2,3821;6,0323
26;6,009504;-0,0024;-0,0027;-0,0002;0,05;2,67;1,15;-0,03;0,0522;-0,1482;-5,74;4,05;-0,86;-0,1575;0,7576;0,1767;1,2996;3,3935;9,1717;-0,1502;0,7547;0,2401;1,2996;3,3935;9,1717;0,0176;0,9727;0,2699;7,7595;2,0559;8,6275;0,0121;0,9767;0,3336;7,7595;2,0559;8,6275
27;6,037224;-0,0024;-0,0027;-0,0002;0,05;2,67;1,15;-0,0103;0,0581;-0,1741;-6,69;3,98;-2,26;-0,1574;0,7575;0,1768;1,3888;3,3970;9,1970;-0,1502;0,7547;0,2401;1,3888;3,3970;9,1970;0,0178;0,9730;0,2696;8,5240;1,8808;9,9796;0,0123;0,9779;0,3332;8,5240;1,8808;9,9796
28;6,065163;-0,0029;-0,0034;0,0022;-0,17;2,6;1,12;-0,0159;0,0676;-0,2;-8,53;14,14;-6,15;-0,1575;0,7572;0,1768;1,4964;3,3848;9,1649;-0,1502;0,7545;0,2401;1,4964;3,3848;9,1649;0,0178;0,9731;0,2694;9,3758;1,7465;10,7305;0,0125;0,9790;0,3330;9,3758;1,7465;10,7305
29;6,09324;-0,0015;-0,0027;0,0002;0,06;2,81;1,02;-0,0396;0,0798;-0,2029;-8,89;18,43;-7,58;-0,1577;0,7569;0,1769;1,6628;3,4709;9,1932;-0,1503;0,7544;0,2402;1,6628;3,4709;9,1932;0,0173;0,9731;0,2694;9,7150;1,7151;11,7390;0,0120;0,9794;0,3330;9,7150;1,7151;11,7390
30;6,120945;-0,0044;-0,0015;0,002;-0,15;2,67;1,03;-0,0713;0,0715;-0,1716;-8,75;17,12;-8,26;-0,1582;0,7565;0,1768;1,7362;3,5427;9,1300;-0,1507;0,7541;0,2402;1,7362;3,5427;9,1300;0,0164;0,9731;0,2696;10,1556;1,4941;13,5369;0,0112;0,9800;0,3332;10,1556;1,4941;13,5369
31;6,149054;-0,0027;-0,0039;0,0002;0,02;2,83;1,02;-0,0608;0,0413;-0,1543;-6,63;6,95;-4,57;-0,1585;0,7545;0,1772;1,9145;3,6192;9,0688;-0,1510;0,7522;0,2405;1,9145;3,6192;9,0688;0,0146;0,9730;0,2700;10,7215;1,0896;15,3601;0,0096;0,9806;0,3335;10,7215;1,0896;15,3601
32;6,176619;-0,002;-0,0046;0;-0,11;2,81;1,12;-0,0718;0,032;-0,1626;-7,76;6,1;-4,45;-0,1584;0,7526;0,1776;2,0629;3,6450;9,0493;-0,1509;0,7505;0,2410;2,0629;3,6450;9,0493;0,0128;0,9722;0,2706;11,5659;0,5902;16,7412;0,0084;0,9809;0,3340;11,5659;0,5902;16,7412
33;6,204592;-0,0007;-0,002;0,0002;-0,07;2,72;1,05;-0,0688;0,0227;-0,1621;-8,55;8,11;-3,78;-0,1585;0,7529;0,1775;2,1111;3,7052;9,2049;-0,1508;0,7509;0,2408;2,1111;3,7052;9,2049;0,0115;0,9703;0,2710;12,1810;0,0263;17,2977;0,0077;0,9796;0,3343;12,1810;0,0263;17,2977
34;6,232509;-0,0027;-0,0039;0,0017;-0,08;2,77;1,16;-0,0649;-0,0105;-0,145;-5,22;8,47;-2,7;-0,1584;0,7533;0,1776;2,0858;3,6948;9,2238;-0,1508;0,7513;0,2409;2,0858;3,6948;9,2238;0,0096;0,9691;0,2717;12,7536;0,4038;17,4312;0,0063;0,9791;0,3350;12,7536;0,4038;17,4312
35;6,260047;0,001;-0,0002;-0,0039;-0,18;2,74;1,2;-0,0686;-0,0032;-0,1531;-4,15;8,97;-1,65;-0,1583;0,7531;0,1777;2,0977;3,6666;9,1885;-0,1507;0,7511;0,2410;2,0977;3,6666;9,1885;0,0088;0,9689;0,2714;13,2175;0,6983;18,0224;0,0057;0,9795;0,3346;13,2175;0,6983;18,0224
36;6,288019;0,0012;-0,0042;-0,0005;0,16;2,63;1,15;-0,061;0,0281;-0,1968;-6,24;7,18;-3,86;-0,1579;0,7532;0,1777;2,0861;3,6406;9,1874;-0,1504;0,7512;0,2410;2,0861;3,6406;9,1874;0,0087;0,9688;0,2711;13,4573;1,0109;18,5617;0,0059;0,9796;0,3343;13,4573;1,0109;18,5617
37;6,316364;0,0007;-0,0012;0,0012;0,08;2,78;1,05;-0,0637;0,0251;-0,177;-5,81;6,19;-5,39;-0,1577;0,7533;0,1778;2,0828;3,6111;9,2379;-0,1502;0,7513;0,2411;2,0828;3,6111;9,2379;0,0088;0,9687;0,2715;13,1815;1,0064;19,8072;0,0059;0,9793;0,3347;13,1815;1,0064;19,8072
38;6,344172;-0,0051;0,0027;0,002;-0,07;2,95;1,12;-0,0576;0,0217;-0,1763;-3,43;4,5;-4,98;-0,1578;0,7534;0,1780;2,0982;3,6032;9,1521;-0,1503;0,7514;0,2413;2,0982;3,6032;9,1521;0,0092;0,9684;0,2718;12,6533;0,9800;21,5309;0,0062;0,9785;0,3351;12,6533;0,9800;21,5309
39;6,371903;-0,0037;0;0,0012;-0,12;2,82;1,18;-0,0391;0,0354;-0,2095;-0,21;5,79;-3,09;-0,1579;0,7527;0,1785;2,3152;3,5277;8,9108;-0,1505;0,7509;0,2419;2,3152;3,5277;8,9108;0,0099;0,9682;0,2723;12,7394;0,9979;22,7378;0,0069;0,9785;0,3356;12,7394;0,9979;22,7378
40;6,399446;-0,0027;0,0005;-0,0037;-0,03;2,6;1,07;-0,0383;0,0361;-0,2131;0,01;8,6;-3,55;-0,1579;0,7530;0,1785;2,3873;3,5392;8,9134;-0,1505;0,7513;0,2419;2,3873;3,5392;8,9134;0,0112;0,9682;0,2729;12,1928;0,9387;23,4842;0,0080;0,9779;0,3363;12,1928;0,9387;23,4842
41;6,427576;0,0015;-0,0029;-0,0024;-0,08;2,67;1,19;-0,0447;0,041;-0,2388;-0,41;22,75;-0,33;-0,1579;0,7530;0,1787;2,3711;3,5258;8,9600;-0,1505;0,7513;0,2421;2,3711;3,5258;8,9600;0,0122;0,9692;0,2739;11,1568;0,9928;24,4306;0,0090;0,9779;0,3375;11,1568;0,9928;24,4306
42;6,455774;-0,0027;0,0002;0,0022;-0,28;2,82;1,21;-0,0559;0,0278;-0,2603;-1,98;26,17;1,29;-0,1578;0,7533;0,1785;2,3308;3,5017;9,1447;-0,1504;0,7515;0,2419;2,3308;3,5017;9,1447;0,0127;0,9702;0,2743;10,3485;1,0773;25,8747;0,0095;0,9781;0,3379;10,3485;1,0773;25,8747
43;6,483066;-0,0044;-0,001;0,0017;-0,25;2,89;1,08;-0,0569;0,0176;-0,2515;-4,89;15,47;1,83;-0,1580;0,7536;0,1784;2,1409;3,5197;9,4867;-0,1506;0,7516;0,2418;2,1409;3,5197;9,4867;0,0132;0,9712;0,2743;9,6399;1,3705;27,6930;0,0103;0,9784;0,3380;9,6399;1,3705;27,6930
