Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
19;5,833706;0;0;0;0;0;0;0;0;0;0;0;0;-0,1422;0,7147;0,0636;14,3417;41,2205;21,4851;-0,0989;0,6960;0,1062;14,3417;41,2205;21,4851;0,0674;0,9984;0,2070;-12,3279;-2,7728;8,1204;0,0625;1,0068;0,2703;-12,3279;-2,7728;8,1204
20;5,863514;0;0;0;0;0;0;0;0;0;0;0;0;-0,1424;0,7149;0,0638;14,2685;41,1917;21,4927;-0,0991;0,6963;0,1064;14,2685;41,1917;21,4927;0,0669;0,9985;0,2067;-12,4981;-3,0070;7,7453;0,0617;1,0071;0,2700;-12,4981;-3,0070;7,7453
21;5,886299;0;0;0;0;0;0;0;0;0;0;0;0;-0,1427;0,7153;0,0639;14,2468;41,1901;21,5241;-0,0994;0,6967;0,1066;14,2468;41,1901;21,5241;0,0659;0,9989;0,2070;-12,5273;-3,3672;7,5516;0,0603;1,0076;0,2702;-12,5273;-3,3672;7,5516
22;5,913986;0;0;0;0;0;0;0;0;0;0;0;0;-0,1427;0,7156;0,0647;14,3668;41,1662;21,5742;-0,0994;0,6969;0,1073;14,3668;41,1662;21,5742;0,0645;1,0000;0,2083;-12,6130;-3,6525;7,8706;0,0586;1,0087;0,2716;-12,6130;-3,6525;7,8706
23;5,941956;0;0;0;0;0;0;0;0;0;0;0;0;-0,1425;0,7157;0,0654;14,8604;41,2063;21,4150;-0,0993;0,6965;0,1079;14,8604;41,2063;21,4150;0,0642;0,9999;0,2083;-12,8142;-4,0061;8,6675;0,0580;1,0088;0,2714;-12,8142;-4,0061;8,6675
24;5,969784;0;0;0;0;0;0;0;0;0;0;0;0;-0,1421;0,7161;0,0661;14,9934;41,3663;21,3408;-0,0989;0,6967;0,1084;14,9934;41,3663;21,3408;0,0639;0,9997;0,2080;-12,9157;-4,3321;9,3477;0,0574;1,0087;0,2712;-12,9157;-4,3321;9,3477
25;5,997299;0;0;0;0;0;0;0;0;0;0;0;0;-0,1417;0,7160;0,0665;14,9768;41,3920;21,3838;-0,0984;0,6966;0,1089;14,9768;41,3920;21,3838;0,0639;1,0000;0,2080;-12,8814;-4,3398;9,8867;0,0574;1,0090;0,2712;-12,8814;-4,3398;9,8867
26;6,025379;0;0;0;0;0;0;0;0;0;0;0;0;-0,1414;0,7158;0,0664;14,9746;41,4115;21,3923;-0,0981;0,6964;0,1087;14,9746;41,4115;21,3923;0,0642;1,0003;0,2080;-12,9450;-4,3001;9,8724;0,0578;1,0094;0,2711;-12,9450;-4,3001;9,8724
27;6,053371;0;0;0;0;0;0;0;0;0;0;0;0;-0,1410;0,7155;0,0660;14,9725;41,4355;21,3389;-0,0977;0,6962;0,1083;14,9725;41,4355;21,3389;0,0646;1,0008;0,2076;-13,1427;-4,0546;9,2168;0,0584;1,0100;0,2707;-13,1427;-4,0546;9,2168
28;6,08112;0;0;0;0;0;0;0;0;0;0;0;0;-0,1408;0,7153;0,0655;14,9681;41,4317;21,2704;-0,0975;0,6959;0,1078;14,9681;41,4317;21,2704;0,0654;1,0010;0,2069;-13,5889;-3,5721;7,1925;0,0595;1,0108;0,2699;-13,5889;-3,5721;7,1925
29;6,108868;0;0;0;0;0;0;0;0;0;0;0;0;-0,1411;0,7151;0,0651;14,9418;41,3956;21,2628;-0,0978;0,6958;0,1075;14,9418;41,3956;21,2628;0,0656;1,0011;0,2068;-13,8174;-3,5976;6,4861;0,0596;1,0112;0,2698;-13,8174;-3,5976;6,4861
30;6,136841;0;0;0;0;0;0;0;0;0;0;0;0;-0,1416;0,7149;0,0650;14,9425;41,3799;21,2966;-0,0983;0,6956;0,1073;14,9425;41,3799;21,2966;0,0656;1,0012;0,2067;-13,8418;-3,6447;6,3996;0,0596;1,0113;0,2697;-13,8418;-3,6447;6,3996
31;6,164612;0;0;0;0;0;0;0;0;0;0;0;0;-0,1420;0,7150;0,0649;14,9207;41,4189;21,3605;-0,0986;0,6957;0,1072;14,9207;41,4189;21,3605;0,0658;1,0011;0,2066;-13,9019;-3,7522;6,6278;0,0597;1,0113;0,2696;-13,9019;-3,7522;6,6278
