Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
16;5,859675;-0,0078;-0,001;-0,0005;-0,01;2,8;1,04;0,0093;0,0332;-0,0081;-10,31;-4,38;-3,31;-0,1357;0,7512;0,1257;1,1426;9,4453;13,8170;-0,1215;0,7452;0,1896;1,1426;9,4453;13,8170;0,0159;0,9655;0,2733;4,5503;2,6828;3,8202;0,0101;0,9656;0,3386;4,5503;2,6828;3,8202
17;5,887372;-0,0022;-0,0007;-0,0005;-0,11;2,79;1,23;0,021;0,0374;-0,0198;-8,99;-5,95;-5,6;-0,1357;0,7509;0,1258;1,1349;9,4603;13,8021;-0,1215;0,7449;0,1897;1,1349;9,4603;13,8021;0,0148;0,9657;0,2747;4,1041;2,3037;3,1561;0,0094;0,9653;0,3401;4,1041;2,3037;3,1561
18;5,91531;-0,0029;0;0,002;-0,03;2,69;1,03;0,0066;0,032;-0,0068;-8,89;-6,85;-7,29;-0,1357;0,7505;0,1260;1,1218;9,4704;13,8156;-0,1215;0,7446;0,1899;1,1218;9,4704;13,8156;0,0144;0,9662;0,2757;3,8698;1,9684;2,7311;0,0095;0,9655;0,3411;3,8698;1,9684;2,7311
19;5,943378;-0,0039;-0,0027;0,0005;-0,07;2,61;1,13;0,0183;0,0452;-0,0029;-8,96;-9,37;-7,66;-0,1357;0,7500;0,1262;1,1136;9,4513;13,8261;-0,1215;0,7440;0,1900;1,1136;9,4513;13,8261;0,0143;0,9664;0,2753;3,9551;1,9712;2,8265;0,0094;0,9657;0,3407;3,9551;1,9712;2,8265
20;5,970909;0,0017;-0,0024;0,0002;-0,08;2,66;1,11;0,0125;0,0249;0,0181;-8,96;-15,27;-6,06;-0,1356;0,7496;0,1263;1,0906;9,4097;13,8349;-0,1215;0,7437;0,1902;1,0906;9,4097;13,8349;0,0145;0,9664;0,2752;4,7462;1,9511;3,7101;0,0095;0,9667;0,3406;4,7462;1,9511;3,7101
21;5,998877;0,0005;0,0029;0,002;0,04;2,63;1,11;0,0288;0,0208;0,0269;-9,37;-20,93;-6,3;-0,1355;0,7495;0,1264;1,0658;9,3607;13,8402;-0,1214;0,7435;0,1903;1,0658;9,3607;13,8402;0,0146;0,9665;0,2753;5,4837;1,7726;5,3053;0,0097;0,9677;0,3407;5,4837;1,7726;5,3053
22;6,026751;-0,0034;0,0024;0,0027;-0,01;2,71;1,21;0,0596;-0,0002;0,0332;-10,16;-29,44;-3,73;-0,1355;0,7493;0,1264;1,0401;9,3243;13,8731;-0,1215;0,7434;0,1903;1,0401;9,3243;13,8731;0,0147;0,9665;0,2749;5,5219;1,6301;6,9384;0,0098;0,9678;0,3403;5,5219;1,6301;6,9384
23;6,05497;-0,0017;-0,001;0,0005;-0,14;2,58;1,24;0,0745;-0,0024;0,0208;-10,08;-26,37;-3,54;-0,1355;0,7495;0,1262;1,0348;9,3491;13,8372;-0,1214;0,7437;0,1901;1,0348;9,3491;13,8372;0,0148;0,9664;0,2745;5,2683;1,5353;7,3700;0,0100;0,9675;0,3400;5,2683;1,5353;7,3700
24;6,082521;-0,0017;-0,0002;0;0,06;2,66;1,21;0,0742;-0,0022;0,043;-10,22;-20,82;-3,55;-0,1354;0,7498;0,1259;1,0227;9,3736;13,7808;-0,1213;0,7439;0,1898;1,0227;9,3736;13,7808;0,0149;0,9665;0,2744;5,0932;1,4532;7,5824;0,0101;0,9674;0,3398;5,0932;1,4532;7,5824
25;6,110204;0,0012;0,0032;-0,0015;-0,01;2,76;1,16;0,0674;-0,002;0,0525;-10,55;-15,16;-5,98;-0,1355;0,7498;0,1258;0,9659;9,3578;13,7781;-0,1214;0,7439;0,1897;0,9659;9,3578;13,7781;0,0144;0,9670;0,2742;4,9723;1,4344;7,7930;0,0097;0,9677;0,3396;4,9723;1,4344;7,7930
