Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
1;9,754282;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4260;0,9463;0,0083;-16,8267;-72,9077;29,3590;-0,4847;0,9616;0,0311;-16,8267;-72,9077;29,3590;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
2;9,782051;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4266;0,9460;0,0083;-16,2769;-71,7892;27,6169;-0,4851;0,9605;0,0323;-16,2769;-71,7892;27,6169;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
3;9,809809;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4268;0,9460;0,0080;-15,9280;-70,7642;25,6193;-0,4850;0,9599;0,0329;-15,9280;-70,7642;25,6193;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
4;9,837671;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4271;0,9459;0,0081;-15,7994;-70,0084;24,0958;-0,4851;0,9596;0,0336;-15,7994;-70,0084;24,0958;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
5;9,865629;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4273;0,9457;0,0080;-15,5020;-70,4029;22,7886;-0,4856;0,9590;0,0331;-15,5020;-70,4029;22,7886;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
6;9,893309;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4272;0,9455;0,0083;-14,9951;-70,8064;22,2452;-0,4858;0,9582;0,0330;-14,9951;-70,8064;22,2452;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
7;9,921101;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4272;0,9455;0,0086;-14,4242;-71,2729;20,7875;-0,4862;0,9575;0,0328;-14,4242;-71,2729;20,7875;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
8;9,949059;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4272;0,9452;0,0089;-13,8806;-71,4372;18,7207;-0,4865;0,9565;0,0328;-13,8806;-71,4372;18,7207;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
9;9,976921;1,5596;1,7998;-1,1147;0,39;3,68;-1,23;0;0;0;0;0;0;-0,4273;0,9449;0,0092;-13,9370;-71,5934;18,6620;-0,4866;0,9562;0,0329;-13,9370;-71,5934;18,6620;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
10;10,00524;1,5747;1,8003;-1,1108;0,27;3,52;-1,04;0;0;0;0;0;0;-0,4274;0,9444;0,0098;-13,9837;-71,6405;18,7027;-0,4867;0,9558;0,0335;-13,9837;-71,6405;18,7027;0,0000;-0,0196;0,0460;60,0000;0,0000;0,0000;-0,0002;-0,0792;0,0733;60,0000;0,0000;0,0000
