Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
1;4,827719;0;0;0;0;0;0;-0,1177;-0,4229;-0,4106;-12,76;-5,66;-0,53;-0,3294;0,7604;-0,0043;-40,0904;8,1222;23,5992;-0,3185;0,7981;0,0468;-40,0904;8,1222;23,5992;0,0217;0,9761;0,2751;-3,9543;-5,8937;5,5634;0,0127;0,9756;0,3379;-3,9543;-5,8937;5,5634
2;4,855564;0;0;0;0;0;0;-0,105;-0,426;-0,3809;-11,21;-2,24;-2,31;-0,3294;0,7602;-0,0042;-40,1126;8,0590;23,6213;-0,3186;0,7980;0,0468;-40,1126;8,0590;23,6213;0,0214;0,9757;0,2751;-3,6851;-5,7945;5,5896;0,0125;0,9749;0,3379;-3,6851;-5,7945;5,5896
3;4,884037;0;0;0;0;0;0;-0,1091;-0,4385;-0,3252;-7,03;-2,74;-3,37;-0,3296;0,7600;-0,0042;-40,0790;8,0204;23,6178;-0,3187;0,7978;0,0468;-40,0790;8,0204;23,6178;0,0211;0,9755;0,2753;-3,4968;-5,9030;5,6497;0,0121;0,9745;0,3380;-3,4968;-5,9030;5,6497
4;4,9112;0;0;0;0;0;0;-0,0759;-0,4065;-0,3801;-8,16;1,47;-1,31;-0,3296;0,7599;-0,0042;-40,0522;7,9834;23,6221;-0,3188;0,7977;0,0468;-40,0522;7,9834;23,6221;0,0211;0,9751;0,2753;-3,3406;-6,0153;5,6628;0,0119;0,9740;0,3379;-3,3406;-6,0153;5,6628
5;4,938864;0;0;0;0;0;0;-0,095;-0,406;-0,3625;-8,23;6,31;-1,75;-0,3299;0,7598;-0,0042;-40,0179;7,9443;23,6316;-0,3190;0,7975;0,0468;-40,0179;7,9443;23,6316;0,0216;0,9747;0,2754;-3,3038;-5,9151;5,7853;0,0125;0,9736;0,3380;-3,3038;-5,9151;5,7853
6;4,966742;0;0;0;0;0;0;-0,1018;-0,417;-0,3718;-10,68;5,66;-0,69;-0,3299;0,7595;-0,0041;-40,0064;7,9088;23,6132;-0,3191;0,7973;0,0469;-40,0064;7,9088;23,6132;0,0219;0,9748;0,2757;-3,2133;-5,5668;5,8458;0,0132;0,9736;0,3383;-3,2133;-5,5668;5,8458
7;4,994688;0;0;0;0;0;0;-0,1118;-0,4287;-0,3782;-12,08;-2,87;-3,66;-0,3300;0,7595;-0,0040;-39,9724;7,8349;23,7512;-0,3192;0,7973;0,0469;-39,9724;7,8349;23,7512;0,0215;0,9748;0,2759;-2,8179;-5,0574;5,7565;0,0133;0,9732;0,3385;-2,8179;-5,0574;5,7565
8;5,022703;0;0;0;0;0;0;-0,0935;-0,4207;-0,365;-12,1;-3,69;-2,91;-0,3302;0,7596;-0,0041;-39,8233;7,7824;23,8930;-0,3194;0,7972;0,0470;-39,8233;7,7824;23,8930;0,0214;0,9749;0,2759;-2,7161;-4,8159;5,6451;0,0134;0,9732;0,3385;-2,7161;-4,8159;5,6451
9;5,050524;0;0;0;0;0;0;-0,0979;-0,4253;-0,3391;-11,27;1,78;-0,08;-0,3304;0,7597;-0,0041;-39,6308;7,6929;24,0696;-0,3196;0,7972;0,0471;-39,6308;7,6929;24,0696;0,0208;0,9749;0,2758;-2,7815;-4,7115;5,2195;0,0129;0,9733;0,3385;-2,7815;-4,7115;5,2195
10;5,078438;0;0;0;0;0;0;-0,1033;-0,4199;-0,3491;-12,36;3,33;0,6;-0,3303;0,7595;-0,0039;-39,6006;7,6109;24,1591;-0,3196;0,7970;0,0472;-39,6006;7,6109;24,1591;0,0201;0,9748;0,2761;-2,7770;-4,7242;5,2347;0,0122;0,9732;0,3387;-2,7770;-4,7242;5,2347
11;5,106064;0;0;0;0;0;0;-0,1157;-0,4343;-0,354;-12,6;4,3;1,23;-0,3303;0,7591;-0,0039;-39,5938;7,5669;24,2022;-0,3196;0,7966;0,0473;-39,5938;7,5669;24,2022;0,0198;0,9748;0,2762;-2,7881;-4,7782;5,3405;0,0119;0,9732;0,3389;-2,7881;-4,7782;5,3405
12;5,134018;0;0;0;0;0;0;-0,106;-0,4399;-0,3496;-9,92;3,94;4,45;-0,3304;0,7587;-0,0040;-39,5578;7,5304;24,2221;-0,3198;0,7962;0,0472;-39,5578;7,5304;24,2221;0,0196;0,9750;0,2763;-2,8801;-4,9861;5,6566;0,0115;0,9735;0,3389;-2,8801;-4,9861;5,6566
13;5,161848;0;0;0;0;0;0;-0,0833;-0,4309;-0,3647;-10,17;7,27;4,5;-0,3307;0,7587;-0,0042;-39,1404;7,1653;24,4745;-0,3203;0,7957;0,0473;-39,1404;7,1653;24,4745;0,0192;0,9757;0,2758;-3,4454;-5,2379;6,1255;0,0109;0,9748;0,3384;-3,4454;-5,2379;6,1255
14;5,189775;0;0;0;0;0;0;-0,0383;-0,4199;-0,3713;-9,98;16,6;5,05;-0,3308;0,7590;-0,0043;-38,3366;6,6572;24,7128;-0,3208;0,7954;0,0478;-38,3366;6,6572;24,7128;0,0190;0,9755;0,2758;-3,9314;-4,9489;5,8426;0,0109;0,9751;0,3385;-3,9314;-4,9489;5,8426
15;5,21796;0;0;0;0;0;0;-0,0559;-0,4185;-0,3772;-8,9;26,12;2,69;-0,3309;0,7594;-0,0044;-37,7173;6,3851;24,7905;-0,3211;0,7952;0,0481;-37,7173;6,3851;24,7905;0,0187;0,9752;0,2758;-4,7665;-4,4016;5,3344;0,0112;0,9757;0,3385;-4,7665;-4,4016;5,3344
16;5,245422;0;0;0;0;0;0;-0,0635;-0,4133;-0,377;-8,63;21,62;3,66;-0,3308;0,7600;-0,0045;-37,4758;6,3044;24,9037;-0,3210;0,7956;0,0482;-37,4758;6,3044;24,9037;0,0184;0,9752;0,2758;-5,3676;-3,9671;4,8778;0,0113;0,9765;0,3386;-5,3676;-3,9671;4,8778
17;5,27306;0;0;0;0;0;0;-0,0564;-0,3892;-0,4094;-8,86;12,95;2,15;-0,3309;0,7600;-0,0046;-37,4787;6,2918;24,8462;-0,3211;0,7955;0,0481;-37,4787;6,2918;24,8462;0,0179;0,9753;0,2755;-5,2849;-3,9449;4,8664;0,0108;0,9765;0,3383;-5,2849;-3,9449;4,8664
18;5,30092;0;0;0;0;0;0;-0,0813;-0,3931;-0,4089;-9,47;10,47;0,89;-0,3310;0,7599;-0,0046;-37,5247;6,3367;24,7618;-0,3212;0,7955;0,0481;-37,5247;6,3367;24,7618;0,0166;0,9765;0,2747;-5,2274;-3,8991;4,8490;0,0096;0,9776;0,3375;-5,2274;-3,8991;4,8490
